s_count,b_count,pitch_num,on_1b,on_2b,on_3b,pitcher_id,stand,p_throws,fastball,last_ff_not
1,3,5,1,0,0,606478,R,R,1,FF
2,3,6,1,0,0,606478,R,R,0,FF
0,0,1,1,0,0,542947,L,L,0,CH
1,0,2,1,0,0,542947,L,L,0,OTHER
2,0,3,1,0,0,542947,L,L,1,CU/SL
2,1,4,1,0,0,542947,L,L,0,FF
2,2,5,1,0,0,542947,L,L,0,OTHER
2,2,6,1,0,0,542947,L,L,0,OTHER
0,0,1,0,0,0,621244,L,R,1,OTHER
0,0,1,0,0,0,621244,L,R,1,FF
1,0,2,0,0,0,621244,L,R,1,FF
2,0,3,0,0,0,621244,L,R,0,FF
2,1,4,0,0,0,621244,L,R,0,CH
0,0,1,0,0,0,621244,L,R,1,CU/SL
1,0,2,0,0,0,621244,L,R,1,FF
1,1,3,0,0,0,621244,L,R,0,FF
0,0,1,0,0,0,542947,L,L,0,CH
0,1,2,0,0,0,542947,L,L,0,OTHER
1,1,3,0,0,0,542947,L,L,0,OTHER
1,2,4,0,0,0,542947,L,L,0,CU/SL
0,0,1,0,0,0,542947,R,L,0,OTHER
1,0,2,0,0,0,542947,R,L,1,OTHER
2,0,3,0,0,0,542947,R,L,0,FF
2,1,4,0,0,0,542947,R,L,1,CH
0,0,1,0,0,0,542947,R,L,0,FF
0,0,1,0,0,0,621244,R,R,1,OTHER
1,0,2,0,0,0,621244,R,R,0,FF
1,1,3,0,0,0,621244,R,R,0,CH
2,1,4,0,0,0,621244,R,R,0,CU/SL
2,2,5,0,0,0,621244,R,R,0,CU/SL
2,3,6,0,0,0,621244,R,R,1,CU/SL
0,0,1,0,0,0,621244,R,R,0,FF
0,1,2,0,0,0,621244,R,R,0,CU/SL
1,1,3,0,0,0,621244,R,R,0,CU/SL
1,2,4,0,0,0,621244,R,R,1,CU/SL
0,0,1,0,0,0,621244,R,R,1,FF
1,0,2,0,0,0,621244,R,R,1,FF
2,0,3,0,0,0,621244,R,R,1,FF
2,1,4,0,0,0,621244,R,R,0,FF
0,0,1,0,0,0,542960,L,R,1,CU/SL
0,0,1,0,0,0,542960,R,R,1,FF
1,0,2,0,0,0,542960,R,R,1,FF
2,0,3,0,0,0,542960,R,R,1,FF
0,0,1,0,0,0,542960,R,R,0,FF
1,0,2,0,0,0,542960,R,R,0,CU/SL
0,0,1,0,0,0,621244,R,R,0,CU/SL
1,0,2,0,0,0,621244,R,R,0,CU/SL
0,0,1,0,0,0,621244,L,R,1,CU/SL
1,0,2,0,0,0,621244,L,R,0,FF
2,0,3,0,0,0,621244,L,R,0,CU/SL
2,1,4,0,0,0,621244,L,R,1,CU/SL
2,1,5,0,0,0,621244,L,R,1,FF
2,2,6,0,0,0,621244,L,R,0,FF
2,3,7,0,0,0,621244,L,R,1,CU/SL
0,0,1,0,0,0,621244,R,R,1,FF
0,1,2,0,0,0,621244,R,R,1,FF
0,2,3,0,0,0,621244,R,R,1,FF
1,2,4,0,0,0,621244,R,R,1,FF
2,2,5,0,0,0,621244,R,R,0,FF
2,3,6,0,0,0,621244,R,R,1,CU/SL
0,0,1,0,0,0,571710,L,R,1,FF
0,1,2,0,0,0,571710,L,R,1,FF
0,2,3,0,0,0,571710,L,R,1,FF
1,2,4,0,0,0,571710,L,R,1,FF
2,2,5,0,0,0,571710,L,R,1,FF
2,2,6,0,0,0,571710,L,R,1,FF
2,2,7,0,0,0,571710,L,R,1,FF
2,2,8,0,0,0,571710,L,R,0,FF
0,0,1,0,0,0,571710,R,R,1,CH
0,1,2,0,0,0,571710,R,R,1,FF
1,1,3,0,0,0,571710,R,R,1,FF
1,2,4,0,0,0,571710,R,R,1,FF
2,2,5,0,0,0,571710,R,R,1,FF
0,0,1,0,0,0,571710,R,R,1,FF
1,0,2,0,0,0,571710,R,R,1,FF
0,0,1,1,0,0,571710,L,R,0,FF
1,0,2,1,0,0,571710,L,R,0,CH
1,1,3,1,0,0,571710,L,R,1,CH
1,2,4,1,0,0,571710,L,R,1,FF
2,2,5,1,0,0,571710,L,R,0,FF
0,0,1,0,0,0,621244,L,R,0,CH
1,0,2,0,0,0,621244,L,R,0,CU/SL
1,1,3,0,0,0,621244,L,R,1,CH
1,2,4,0,0,0,621244,L,R,1,FF
0,0,1,0,0,0,621244,L,R,1,FF
0,0,1,1,0,0,621244,L,R,0,FF
0,1,2,1,0,0,621244,L,R,1,CH
0,2,3,1,0,0,621244,L,R,1,FF
0,3,4,1,0,0,621244,L,R,1,FF
1,3,5,1,0,0,621244,L,R,1,FF
2,3,6,1,0,0,621244,L,R,1,FF
0,0,1,1,1,0,621244,R,R,0,FF
1,0,2,1,1,0,621244,R,R,1,CU/SL
0,0,1,1,1,1,621244,R,R,1,FF
0,1,2,1,1,1,621244,R,R,1,FF
0,0,1,1,1,1,621244,R,R,0,FF
1,0,2,1,1,1,621244,R,R,1,CU/SL
2,0,3,1,1,1,621244,R,R,1,FF
2,0,4,1,1,1,621244,R,R,1,FF
2,1,5,1,1,1,621244,R,R,0,FF
2,1,6,1,1,1,621244,R,R,0,CU/SL
0,0,1,0,0,0,573186,L,R,1,CU/SL
1,0,2,0,0,0,573186,L,R,1,FF
1,1,3,0,0,0,573186,L,R,1,FF
0,0,1,0,0,0,573186,R,R,1,FF
0,1,2,0,0,0,573186,R,R,0,FF
1,1,3,0,0,0,573186,R,R,1,CU/SL
1,2,4,0,0,0,573186,R,R,0,FF
2,2,5,0,0,0,573186,R,R,0,CU/SL
2,3,6,0,0,0,573186,R,R,0,CU/SL
0,0,1,1,0,0,573186,R,R,1,CU/SL
0,1,2,1,0,0,573186,R,R,1,FF
1,1,3,1,0,0,573186,R,R,1,FF
1,2,4,1,0,0,573186,R,R,0,FF
2,2,5,1,0,0,573186,R,R,0,CU/SL
2,3,6,1,0,0,573186,R,R,1,CU/SL
0,0,1,1,1,0,573186,L,R,0,FF
1,0,2,1,1,0,573186,L,R,1,CU/SL
2,0,3,1,1,0,573186,L,R,0,FF
0,0,1,1,1,0,573186,L,R,1,CU/SL
1,0,2,1,1,0,573186,L,R,1,FF
2,0,3,1,1,0,573186,L,R,0,FF
0,0,1,0,0,0,543243,R,R,1,CU/SL
0,1,2,0,0,0,543243,R,R,1,FF
0,2,3,0,0,0,543243,R,R,1,FF
0,3,4,0,0,0,543243,R,R,1,FF
0,0,1,1,0,0,543243,R,R,0,FF
1,0,2,1,0,0,543243,R,R,1,CU/SL
0,0,1,1,0,1,543243,L,R,0,FF
0,1,2,1,0,1,543243,L,R,1,CU/SL
1,1,3,1,0,1,543243,L,R,1,FF
1,2,4,1,0,1,543243,L,R,0,FF
2,2,5,1,0,1,543243,L,R,0,CU/SL
0,0,1,1,0,1,543243,L,R,1,CU/SL
0,1,2,1,0,1,543243,L,R,0,FF
1,1,3,1,0,1,543243,L,R,0,CU/SL
2,1,4,1,0,1,543243,L,R,1,CU/SL
2,2,5,1,0,1,543243,L,R,0,FF
0,0,1,1,0,1,543243,L,R,0,CU/SL
0,1,2,1,0,1,543243,L,R,1,CU/SL
1,1,3,1,0,1,543243,L,R,1,FF
2,1,4,1,0,1,543243,L,R,0,FF
0,0,1,0,0,0,573186,R,R,0,CU/SL
0,1,2,0,0,0,573186,R,R,0,CU/SL
1,1,3,0,0,0,573186,R,R,1,CU/SL
0,0,1,1,0,0,573186,R,R,1,FF
0,1,2,1,0,0,573186,R,R,0,FF
1,1,3,1,0,0,573186,R,R,1,CH
2,1,4,1,0,0,573186,R,R,0,FF
0,0,1,1,0,0,573186,L,R,0,CU/SL
0,1,2,1,0,0,573186,L,R,1,CU/SL
0,2,3,1,0,0,573186,L,R,1,FF
1,2,4,1,0,0,573186,L,R,1,FF
0,0,1,0,1,0,573186,R,R,0,FF
1,0,2,0,1,0,573186,R,R,0,CU/SL
2,0,3,0,1,0,573186,R,R,0,CU/SL
2,1,4,0,1,0,573186,R,R,1,CU/SL
2,2,5,0,1,0,573186,R,R,0,FF
0,0,1,0,0,0,543243,R,R,0,CU/SL
1,0,2,0,0,0,543243,R,R,1,CU/SL
2,0,3,0,0,0,543243,R,R,0,FF
0,0,1,0,0,0,543243,R,R,1,CU/SL
1,0,2,0,0,0,543243,R,R,1,FF
1,1,3,0,0,0,543243,R,R,0,FF
1,2,4,0,0,0,543243,R,R,1,CU/SL
1,3,5,0,0,0,543243,R,R,1,FF
0,0,1,1,0,0,543243,R,R,1,FF
1,0,2,1,0,0,543243,R,R,0,FF
1,1,3,1,0,0,543243,R,R,1,CU/SL
0,0,1,1,1,0,543243,R,R,1,FF
0,0,1,1,0,1,543243,R,R,0,FF
0,0,1,1,1,0,543243,R,R,1,CU/SL
0,1,2,1,1,0,543243,R,R,1,FF
1,1,3,1,1,0,543243,R,R,1,FF
1,2,4,1,1,0,543243,R,R,0,FF
2,2,5,1,1,0,543243,R,R,0,CU/SL
2,2,6,1,1,0,543243,R,R,0,CU/SL
2,3,7,1,1,0,543243,R,R,0,CU/SL
0,0,1,0,0,0,573186,L,R,1,CU/SL
0,1,2,0,0,0,573186,L,R,1,FF
1,1,3,0,0,0,573186,L,R,0,FF
1,2,4,0,0,0,573186,L,R,0,CH
2,2,5,0,0,0,573186,L,R,0,CU/SL
2,3,6,0,0,0,573186,L,R,0,CU/SL
0,0,1,0,0,0,573186,R,R,0,CU/SL
0,1,2,0,0,0,573186,R,R,0,CU/SL
1,1,3,0,0,0,573186,R,R,0,CU/SL
2,1,4,0,0,0,573186,R,R,0,CH
0,0,1,0,0,0,573186,R,R,1,CU/SL
0,1,2,0,0,0,573186,R,R,1,FF
1,1,3,0,0,0,573186,R,R,0,FF
1,2,4,0,0,0,573186,R,R,0,CU/SL
1,3,5,0,0,0,573186,R,R,0,CH
0,0,1,1,0,0,573186,L,R,1,CU/SL
0,1,2,1,0,0,573186,L,R,1,FF
1,1,3,1,0,0,573186,L,R,0,FF
0,0,1,0,1,0,573186,L,R,1,CH
0,1,2,0,1,0,573186,L,R,1,FF
1,1,3,0,1,0,573186,L,R,1,FF
1,2,4,0,1,0,573186,L,R,1,FF
2,2,5,0,1,0,573186,L,R,0,FF
0,0,1,1,0,0,573186,R,R,1,CU/SL
1,0,2,1,0,0,573186,R,R,1,FF
2,0,3,1,0,0,573186,R,R,0,FF
0,0,1,0,0,0,573186,R,R,1,CU/SL
1,0,2,0,0,0,573186,R,R,0,FF
1,1,3,0,0,0,573186,R,R,0,CH
2,1,4,0,0,0,573186,R,R,0,CH
2,2,5,0,0,0,573186,R,R,1,CU/SL
0,0,1,0,0,0,543243,L,R,1,FF
1,0,2,0,0,0,543243,L,R,1,FF
1,1,3,0,0,0,543243,L,R,0,FF
1,2,4,0,0,0,543243,L,R,0,CH
2,2,5,0,0,0,543243,L,R,1,CH
2,3,6,0,0,0,543243,L,R,1,FF
0,0,1,1,0,0,543243,L,R,0,FF
0,1,2,1,0,0,543243,L,R,1,CH
0,2,3,1,0,0,543243,L,R,0,FF
0,3,4,1,0,0,543243,L,R,1,CH
1,3,5,1,0,0,543243,L,R,1,FF
0,0,1,1,1,0,543243,L,R,0,FF
1,0,2,1,1,0,543243,L,R,1,CU/SL
1,1,3,1,1,0,543243,L,R,0,FF
0,0,1,1,0,1,543243,R,R,0,CU/SL
1,0,2,1,0,1,543243,R,R,0,CU/SL
1,1,3,1,0,1,543243,R,R,1,CU/SL
2,1,4,1,0,1,543243,R,R,0,FF
2,2,5,1,0,1,543243,R,R,0,CU/SL
0,0,1,1,0,1,543243,R,R,0,CU/SL
0,0,1,0,0,0,573186,L,R,1,CU/SL
0,1,2,0,0,0,573186,L,R,0,FF
1,1,3,0,0,0,573186,L,R,0,CU/SL
0,0,1,0,0,0,573186,R,R,1,CH
1,0,2,0,0,0,573186,R,R,0,FF
0,0,1,0,0,0,573186,L,R,1,CH
0,1,2,0,0,0,573186,L,R,0,FF
1,1,3,0,0,0,573186,L,R,1,CU/SL
0,0,1,0,0,0,543243,R,R,1,FF
0,1,2,0,0,0,543243,R,R,0,FF
0,0,1,1,0,0,543243,R,R,1,CU/SL
1,0,2,1,0,0,543243,R,R,0,FF
2,0,3,1,0,0,543243,R,R,0,CU/SL
2,1,4,1,0,0,543243,R,R,0,CU/SL
0,0,1,1,0,0,543243,R,R,1,CU/SL
1,0,2,1,0,0,543243,R,R,1,FF
2,0,3,1,0,0,543243,R,R,0,FF
2,1,4,1,0,0,543243,R,R,1,CU/SL
2,1,5,1,0,0,543243,R,R,0,FF
0,0,1,1,0,0,543243,R,R,0,CU/SL
1,0,2,1,0,0,543243,R,R,0,CU/SL
1,1,3,1,0,0,543243,R,R,1,CU/SL
2,1,4,1,0,0,543243,R,R,1,FF
2,2,5,1,0,0,543243,R,R,0,FF
2,3,6,1,0,0,543243,R,R,0,CU/SL
2,3,7,1,0,0,543243,R,R,1,CU/SL
2,3,8,1,0,0,543243,R,R,0,FF
0,0,1,0,0,0,573186,R,R,1,CU/SL
0,1,2,0,0,0,573186,R,R,1,FF
0,2,3,0,0,0,573186,R,R,1,FF
1,2,4,0,0,0,573186,R,R,1,FF
2,2,5,0,0,0,573186,R,R,1,FF
0,0,1,0,0,0,573186,R,R,0,FF
1,0,2,0,0,0,573186,R,R,0,CU/SL
2,0,3,0,0,0,573186,R,R,1,CH
0,0,1,0,0,0,573186,L,R,1,FF
0,0,1,0,0,0,543243,L,R,0,FF
0,1,2,0,0,0,543243,L,R,1,CH
1,1,3,0,0,0,543243,L,R,0,FF
2,1,4,0,0,0,543243,L,R,0,CH
2,2,5,0,0,0,543243,L,R,0,CU/SL
2,2,6,0,0,0,543243,L,R,0,CH
2,2,7,0,0,0,543243,L,R,0,CU/SL
2,3,8,0,0,0,543243,L,R,0,CH
2,3,9,0,0,0,543243,L,R,0,CU/SL
2,3,10,0,0,0,543243,L,R,0,CU/SL
0,0,1,1,0,0,643338,L,R,0,CU/SL
0,1,2,1,0,0,643338,L,R,1,CU/SL
1,1,3,1,0,0,643338,L,R,1,FF
2,1,4,1,0,0,643338,L,R,1,FF
0,0,1,1,0,0,643338,L,R,1,FF
0,1,2,1,0,0,643338,L,R,1,FF
1,1,3,1,0,0,643338,L,R,1,FF
2,1,4,1,0,0,643338,L,R,1,FF
0,0,1,1,0,0,643338,R,R,0,FF
1,0,2,1,0,0,643338,R,R,0,CU/SL
0,0,1,0,0,0,592130,L,R,1,CU/SL
0,1,2,0,0,0,592130,L,R,0,FF
0,0,1,0,0,0,592130,R,R,1,CH
1,0,2,0,0,0,592130,R,R,1,FF
2,0,3,0,0,0,592130,R,R,1,FF
0,0,1,1,0,0,592130,R,R,0,FF
0,1,2,1,0,0,592130,R,R,1,CH
1,1,3,1,0,0,592130,R,R,0,FF
2,1,4,1,0,0,592130,R,R,1,CU/SL
2,2,5,1,0,0,592130,R,R,1,FF
0,0,1,1,0,0,592130,L,R,1,FF
0,1,2,1,0,0,592130,L,R,1,FF
1,1,3,1,0,0,592130,L,R,1,FF
2,1,4,1,0,0,592130,L,R,1,FF
2,2,5,1,0,0,592130,L,R,0,FF
2,3,6,1,0,0,592130,L,R,1,CH
0,0,1,0,0,0,643338,R,R,1,FF
1,0,2,0,0,0,643338,R,R,1,FF
2,0,3,0,0,0,643338,R,R,0,FF
2,1,4,0,0,0,643338,R,R,1,CU/SL
2,2,5,0,0,0,643338,R,R,0,FF
0,0,1,0,0,0,643338,R,R,0,CU/SL
1,0,2,0,0,0,643338,R,R,0,CU/SL
0,0,1,1,0,0,643338,L,R,1,CU/SL
0,1,2,1,0,0,643338,L,R,1,FF
1,1,3,1,0,0,643338,L,R,1,FF
2,1,4,1,0,0,643338,L,R,1,FF
2,1,5,1,0,0,643338,L,R,1,FF
0,0,1,1,0,0,643338,R,R,1,FF
0,1,2,1,0,0,643338,R,R,1,FF
1,1,3,1,0,0,643338,R,R,1,FF
2,1,4,1,0,0,643338,R,R,1,FF
0,0,1,0,0,0,446099,R,R,1,FF
0,0,1,0,0,0,446099,L,R,1,FF
1,0,2,0,0,0,446099,L,R,1,FF
1,1,3,0,0,0,446099,L,R,1,FF
2,1,4,0,0,0,446099,L,R,1,FF
0,0,1,0,0,0,446099,R,R,1,FF
0,1,2,0,0,0,446099,R,R,1,FF
0,2,3,0,0,0,446099,R,R,1,FF
0,3,4,0,0,0,446099,R,R,1,FF
0,0,1,1,0,0,446099,R,R,1,FF
1,0,2,1,0,0,446099,R,R,0,FF
1,1,3,1,0,0,446099,R,R,0,CU/SL
1,2,4,1,0,0,446099,R,R,1,CU/SL
1,3,5,1,0,0,446099,R,R,0,FF
2,3,6,1,0,0,446099,R,R,1,CU/SL
0,0,1,1,1,0,446099,L,R,1,FF
0,0,1,0,0,0,592454,R,R,1,FF
0,1,2,0,0,0,592454,R,R,0,FF
1,1,3,0,0,0,592454,R,R,1,CH
1,2,4,0,0,0,592454,R,R,1,FF
1,3,5,0,0,0,592454,R,R,1,FF
0,0,1,1,0,0,592454,L,R,0,FF
0,1,2,1,0,0,592454,L,R,1,CH
0,0,1,0,0,0,592454,L,R,0,FF
1,0,2,0,0,0,592454,L,R,0,CH
1,1,3,0,0,0,592454,L,R,1,CH
2,1,4,0,0,0,592454,L,R,0,FF
2,2,5,0,0,0,592454,L,R,1,CH
0,0,1,0,0,0,592454,L,R,1,FF
0,1,2,0,0,0,592454,L,R,1,FF
1,1,3,0,0,0,592454,L,R,0,FF
1,2,4,0,0,0,592454,L,R,0,CH
2,2,5,0,0,0,592454,L,R,1,CH
2,2,6,0,0,0,592454,L,R,0,FF
0,0,1,0,0,0,502085,R,R,0,CH
0,1,2,0,0,0,502085,R,R,0,CU/SL
0,0,1,0,0,0,461325,L,R,1,OTHER
1,0,2,0,0,0,461325,L,R,0,FF
0,0,1,0,0,0,461325,R,R,1,OTHER
0,1,2,0,0,0,461325,R,R,1,FF
0,2,3,0,0,0,461325,R,R,0,FF
1,2,4,0,0,0,461325,R,R,1,CH
1,3,5,0,0,0,461325,R,R,0,FF
2,3,6,0,0,0,461325,R,R,1,CH
2,3,7,0,0,0,461325,R,R,0,FF
0,0,1,1,0,0,461325,R,R,0,OTHER
1,0,2,1,0,0,461325,R,R,0,CH
1,1,3,1,0,0,461325,R,R,0,OTHER
1,2,4,1,0,0,461325,R,R,1,OTHER
2,2,5,1,0,0,461325,R,R,1,FF
0,0,1,1,0,0,461325,L,R,1,FF
0,1,2,1,0,0,461325,L,R,0,FF
1,1,3,1,0,0,461325,L,R,0,CH
2,1,4,1,0,0,461325,L,R,0,CH
0,0,1,0,0,0,502085,R,R,1,OTHER
0,0,1,1,0,0,502085,R,R,1,FF
1,0,2,1,0,0,502085,R,R,0,FF
1,1,3,1,0,0,502085,R,R,1,OTHER
1,2,4,1,0,0,502085,R,R,0,FF
2,2,5,1,0,0,502085,R,R,0,OTHER
2,2,6,1,0,0,502085,R,R,1,OTHER
2,3,7,1,0,0,502085,R,R,0,FF
0,0,1,1,0,0,502085,R,R,0,OTHER
1,0,2,1,0,0,502085,R,R,0,CU/SL
0,0,1,0,1,1,502085,R,R,0,OTHER
0,0,1,0,1,1,502085,R,R,0,OTHER
0,1,2,0,1,1,502085,R,R,0,N/A
0,2,3,0,1,1,502085,R,R,0,N/A
0,3,4,0,1,1,502085,R,R,0,N/A
0,0,1,1,1,1,502085,L,R,0,N/A
0,1,2,1,1,1,502085,L,R,1,OTHER
0,2,3,1,1,1,502085,L,R,0,FF
1,2,4,1,1,1,502085,L,R,1,CU/SL
2,2,5,1,1,1,502085,L,R,0,FF
2,2,6,1,1,1,502085,L,R,0,OTHER
2,3,7,1,1,1,502085,L,R,0,OTHER
2,3,8,1,1,1,502085,L,R,0,OTHER
2,3,9,1,1,1,502085,L,R,1,OTHER
0,0,1,0,0,0,502085,L,R,0,FF
1,0,2,0,0,0,502085,L,R,1,OTHER
1,1,3,0,0,0,502085,L,R,1,FF
1,2,4,0,0,0,502085,L,R,0,FF
0,0,1,0,0,0,493200,R,R,1,OTHER
1,0,2,0,0,0,493200,R,R,1,FF
1,1,3,0,0,0,493200,R,R,1,FF
2,1,4,0,0,0,493200,R,R,0,FF
0,0,1,0,0,0,493200,L,R,1,CU/SL
1,0,2,0,0,0,493200,L,R,0,FF
1,1,3,0,0,0,493200,L,R,1,CH
1,2,4,0,0,0,493200,L,R,1,FF
0,0,1,0,0,0,493200,R,R,1,FF
1,0,2,0,0,0,493200,R,R,1,FF
2,0,3,0,0,0,493200,R,R,1,FF
0,0,1,1,0,0,493200,R,R,1,FF
0,1,2,1,0,0,493200,R,R,1,FF
0,2,3,1,0,0,493200,R,R,1,FF
1,2,4,1,0,0,493200,R,R,1,FF
2,2,5,1,0,0,493200,R,R,1,FF
0,0,1,0,0,0,605242,L,R,1,FF
0,1,2,0,0,0,605242,L,R,1,FF
1,1,3,0,0,0,605242,L,R,1,FF
1,2,4,0,0,0,605242,L,R,1,FF
1,3,5,0,0,0,605242,L,R,1,FF
0,0,1,1,0,0,605242,R,R,1,FF
0,1,2,1,0,0,605242,R,R,1,FF
1,1,3,1,0,0,605242,R,R,0,FF
0,0,1,1,0,0,605242,L,R,1,CU/SL
0,1,2,1,0,0,605242,L,R,1,FF
0,0,1,0,0,0,605242,L,R,0,FF
0,1,2,0,0,0,605242,L,R,1,CH
0,2,3,0,0,0,605242,L,R,1,FF
0,0,1,0,0,0,592866,L,R,1,FF
1,0,2,0,0,0,592866,L,R,0,FF
2,0,3,0,0,0,592866,L,R,1,CH
2,1,4,0,0,0,592866,L,R,1,FF
2,2,5,0,0,0,592866,L,R,0,FF
0,0,1,0,0,0,592866,L,R,1,OTHER
1,0,2,0,0,0,592866,L,R,1,FF
1,1,3,0,0,0,592866,L,R,0,FF
1,2,4,0,0,0,592866,L,R,0,CU/SL
1,3,5,0,0,0,592866,L,R,1,OTHER
0,0,1,1,0,0,592866,R,R,1,FF
1,0,2,1,0,0,592866,R,R,1,FF
2,0,3,1,0,0,592866,R,R,0,FF
2,1,4,1,0,0,592866,R,R,0,OTHER
2,2,5,1,0,0,592866,R,R,0,CH
0,0,1,0,0,0,605242,L,R,1,CH
0,1,2,0,0,0,605242,L,R,1,FF
0,2,3,0,0,0,605242,L,R,1,FF
0,0,1,0,0,0,605242,R,R,1,FF
1,0,2,0,0,0,605242,R,R,1,FF
0,0,1,0,0,0,605242,R,R,0,FF
0,1,2,0,0,0,605242,R,R,0,CH
0,2,3,0,0,0,605242,R,R,1,CU/SL
1,2,4,0,0,0,605242,R,R,0,FF
2,2,5,0,0,0,605242,R,R,1,CU/SL
2,3,6,0,0,0,605242,R,R,0,FF
0,0,1,0,0,0,592866,R,R,1,CU/SL
1,0,2,0,0,0,592866,R,R,0,FF
1,1,3,0,0,0,592866,R,R,0,OTHER
1,2,4,0,0,0,592866,R,R,0,CU/SL
1,3,5,0,0,0,592866,R,R,1,CU/SL
0,0,1,1,0,0,592866,L,R,0,FF
0,0,1,0,0,0,592866,R,R,1,OTHER
0,1,2,0,0,0,592866,R,R,0,FF
1,1,3,0,0,0,592866,R,R,0,OTHER
1,2,4,0,0,0,592866,R,R,1,CU/SL
2,2,5,0,0,0,592866,R,R,0,FF
0,0,1,0,0,0,605242,L,R,1,OTHER
0,0,1,0,1,0,605242,R,R,1,FF
0,0,1,1,1,0,605242,L,R,1,FF
1,0,2,1,1,0,605242,L,R,0,FF
2,0,3,1,1,0,605242,L,R,1,CH
0,0,1,1,1,0,605242,R,R,1,FF
0,1,2,1,1,0,605242,R,R,0,FF
1,1,3,1,1,0,605242,R,R,1,CH
0,0,1,0,0,0,592866,R,R,0,FF
0,1,2,0,0,0,592866,R,R,0,CU/SL
0,2,3,0,0,0,592866,R,R,0,OTHER
0,3,4,0,0,0,592866,R,R,1,OTHER
0,0,1,1,0,0,592866,R,R,1,FF
1,0,2,1,0,0,592866,R,R,0,FF
0,0,1,1,0,0,592866,R,R,1,OTHER
0,1,2,1,0,0,592866,R,R,0,FF
0,2,3,1,0,0,592866,R,R,0,OTHER
0,3,4,1,0,0,592866,R,R,1,OTHER
1,3,5,1,0,0,592866,R,R,1,FF
2,3,6,1,0,0,592866,R,R,0,FF
2,3,7,1,0,0,592866,R,R,1,OTHER
0,0,1,0,0,0,605242,L,R,0,FF
0,1,2,0,0,0,605242,L,R,0,CH
0,2,3,0,0,0,605242,L,R,0,CH
1,2,4,0,0,0,605242,L,R,1,CU/SL
2,2,5,0,0,0,605242,L,R,0,FF
0,0,1,0,0,0,605242,L,R,0,CU/SL
1,0,2,0,0,0,605242,L,R,1,CU/SL
1,1,3,0,0,0,605242,L,R,0,FF
1,2,4,0,0,0,605242,L,R,1,CH
1,3,5,0,0,0,605242,L,R,1,FF
0,0,1,0,1,0,605242,L,R,1,FF
1,0,2,0,1,0,605242,L,R,1,FF
0,0,1,0,1,0,605242,R,R,0,FF
0,1,2,0,1,0,605242,R,R,1,CU/SL
1,1,3,0,1,0,605242,R,R,0,FF
0,0,1,0,0,0,592866,L,R,0,CU/SL
0,1,2,0,0,0,592866,L,R,1,OTHER
1,1,3,0,0,0,592866,L,R,0,FF
1,2,4,0,0,0,592866,L,R,0,CH
0,0,1,0,0,0,592866,L,R,0,OTHER
1,0,2,0,0,0,592866,L,R,0,CH
0,0,1,0,0,0,592866,R,R,0,CH
0,0,1,0,0,0,605242,R,R,0,CU/SL
0,0,1,0,0,0,605242,R,R,1,CH
0,1,2,0,0,0,605242,R,R,0,FF
1,1,3,0,0,0,605242,R,R,0,CU/SL
2,1,4,0,0,0,605242,R,R,1,CH
0,0,1,0,0,0,605242,L,R,0,FF
1,0,2,0,0,0,605242,L,R,1,CU/SL
2,0,3,0,0,0,605242,L,R,1,FF
2,0,4,0,0,0,605242,L,R,1,FF
2,0,5,0,0,0,605242,L,R,0,FF
0,0,1,0,0,0,592866,R,R,0,CU/SL
0,1,2,0,0,0,592866,R,R,1,OTHER
1,1,3,0,0,0,592866,R,R,0,FF
1,2,4,0,0,0,592866,R,R,0,CH
1,3,5,0,0,0,592866,R,R,0,CH
2,3,6,0,0,0,592866,R,R,1,OTHER
2,3,7,0,0,0,592866,R,R,0,FF
0,0,1,1,0,0,592866,L,R,1,OTHER
0,1,2,1,0,0,592866,L,R,0,FF
1,1,3,1,0,0,592866,L,R,0,OTHER
1,2,4,1,0,0,592866,L,R,0,CH
1,3,5,1,0,0,592866,L,R,1,OTHER
2,3,6,1,0,0,592866,L,R,1,FF
0,0,1,0,1,0,592866,R,R,1,FF
0,1,2,0,1,0,592866,R,R,0,FF
1,1,3,0,1,0,592866,R,R,0,OTHER
1,2,4,0,1,0,592866,R,R,0,CH
1,3,5,0,1,0,592866,R,R,0,CU/SL
2,3,6,0,1,0,592866,R,R,1,OTHER
0,0,1,1,1,0,592866,R,R,1,FF
1,0,2,1,1,0,592866,R,R,1,FF
1,1,3,1,1,0,592866,R,R,0,FF
2,1,4,1,1,0,592866,R,R,1,OTHER
2,1,5,1,1,0,592866,R,R,0,FF
2,2,6,1,1,0,592866,R,R,0,CU/SL
2,3,7,1,1,0,592866,R,R,0,OTHER
0,0,1,1,1,0,592866,R,R,0,OTHER
0,1,2,1,1,0,592866,R,R,1,CU/SL
0,0,1,0,0,0,605242,R,R,1,FF
0,1,2,0,0,0,605242,R,R,0,FF
0,2,3,0,0,0,605242,R,R,1,CU/SL
0,3,4,0,0,0,605242,R,R,1,FF
1,3,5,0,0,0,605242,R,R,1,FF
0,0,1,1,0,0,605242,L,R,1,FF
0,1,2,1,0,0,605242,L,R,0,FF
1,1,3,1,0,0,605242,L,R,1,CH
1,2,4,1,0,0,605242,L,R,1,FF
2,2,5,1,0,0,605242,L,R,0,FF
0,0,1,0,0,0,605242,R,R,1,CH
1,0,2,0,0,0,605242,R,R,0,FF
1,1,3,0,0,0,605242,R,R,1,CH
